-0.6345991,-0.5788117
-0.6135345,-0.6003554
-0.5925425,-0.6217634
-0.5716592,-0.6429682
-0.5509204,-0.663903
-0.5303616,-0.6845014
-0.5100177,-0.7046981
-0.4899233,-0.7244286
-0.470112,-0.7436298
-0.4506172,-0.7622396
-0.431471,-0.7801976
-0.412705,-0.797445
-0.3943498,-0.8139249
-0.3764347,-0.829582
-0.3589881,-0.8443633
-0.3420374,-0.858218
-0.3256084,-0.8710974
-0.3097259,-0.8829555
-0.2944131,-0.8937487
-0.2796919,-0.9034361
-0.2655828,-0.9119795
-0.2521047,-0.9193437
-0.2392747,-0.9254963
-0.2271086,-0.9304081
-0.2156205,-0.9340527
-0.2048226,-0.9364073
-0.1947255,-0.9374519
-0.1853381,-0.9371701
-0.1766675,-0.9355486
-0.168719,-0.9325775
-0.1614959,-0.9282504
-0.1550001,-0.9225641
-0.1492313,-0.9155189
-0.1441875,-0.9071185
-0.1398651,-0.89737
-0.1362583,-0.8862837
-0.1333599,-0.8738736
-0.1311607,-0.8601566
-0.1296497,-0.8451532
-0.1288144,-0.8288869
-0.1286406,-0.8113844
-0.1291121,-0.7926756
-0.1302115,-0.7727933
-0.1319195,-0.7517732
-0.1342157,-0.729654
-0.1370778,-0.7064771
-0.1404823,-0.6822864
-0.1444042,-0.6571284
-0.1488175,-0.6310522
-0.1536946,-0.604109
-0.159007,-0.5763522
-0.1647251,-0.5478372
-0.1708181,-0.5186214
-0.1772545,-0.4887639
-0.1840017,-0.4583254
-0.1910264,-0.4273681
-0.1982949,-0.3959553
-0.2057724,-0.3641517
-0.213424,-0.3320229
-0.2212141,-0.2996352
-0.2291068,-0.2670556
-0.237066,-0.2343517
-0.2450555,-0.2015913
-0.2530389,-0.1688423
-0.2609798,-0.1361727
-0.268842,-0.1036501
-0.2765895,-0.07134202
-0.2841865,-0.03931519
-0.2915976,-0.007635771
-0.2987879,0.023631
-0.3057231,0.05442089
-0.3123694,0.08467087
-0.3186939,0.1143193
-0.3246643,0.1433059
-0.3302493,0.1715722
-0.3354186,0.1990615
-0.3401429,0.225719
-0.344394,0.251492
-0.3481447,0.27633
-0.3513695,0.3001849
-0.3540438,0.3230109
-0.3561446,0.3447649
-0.3576503,0.3654065
-0.3585405,0.3848981
-0.3587969,0.4032047
-0.3584023,0.4202947
-0.3573413,0.4361391
-0.3556002,0.4507124
-0.353167,0.463992
-0.3500313,0.4759586
-0.3461846,0.4865964
-0.3416201,0.4958925
-0.3363328,0.5038378
-0.3303197,0.5104263
-0.3235792,0.5156553
-0.3161119,0.5195259
-0.30792,0.5220423
-0.2990077,0.523212
-0.2893808,0.5230461
-0.279047,0.5215589
-0.2680157,0.5187681
-0.2562981,0.5146946
-0.2439071,0.5093625
-0.2308573,0.502799
-0.2171649,0.4950345
-0.2028478,0.4861023
-0.1879254,0.4760386
-0.1724185,0.4648826
-0.1563495,0.452676
-0.1397422,0.4394634
-0.1226218,0.4252916
-0.1050146,0.4102099
-0.08694823,0.3942701
-0.06845149,0.3775259
-0.04955421,0.360033
-0.03028723,0.3418491
-0.01068233,0.3230336
0.009227891,0.3036475
0.02941005,0.2837531
0.04983009,0.2634141
0.07045336,0.2426952
0.09124471,0.2216622
0.1121686,0.2003815
0.133189,0.1789203
0.1542698,0.1573462
0.1753748,0.1357269
0.1964676,0.1141305
0.2175118,0.09262489
